update, mean_fitness, min_fitness, max_fitness, inferiority, num_genotypes, total_orgs, ave_depth, num_roots, mrca_depth, diversity, phylogenetic_diversity, mean_pairwise_distance, mean_evolutionary_distinctiveness, min_evolutionary_distinctiveness, max_evolutionary_distinctiveness, phenotypic_richness, phenotypic_entropy, niche_width_mean, niche_width_min, niche_width_max, always_used_mean, always_used_min, always_used_max, sometimes_used_mean, sometimes_used_min, sometimes_used_max, failed_to_reproduce, num_orgs,seed,selection,sel_param
130,-15730.8,-2458280.0,62.5,-251.692,443,500,88.11399999999999,1,14,8.70197,37057,77.6795,40.6049,11,112,145,6.58189, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
140,-21363.3,-3708340.0,58.3333,-366.228,440,500,95.066,1,14,8.69797,40533,80.6241,46.7568,38,80,146,6.45442, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
150,-16027.5,-3791630.0,58.6667,-273.19599999999997,441,500,101.402,1,14,8.69626,43701,75.1371,50.401,34,132,151,6.58846, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
160,-21912.3,-3483320.0,64.5,-339.726,441,500,109.206,1,32,8.70026,38603,81.3736,45.9384,37,64,131,6.34667, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
170,-33600.7,-3683310.0,59.3333,-566.305,451,500,117.25,1,32,8.74295,42625,86.9014,50.3832,37,70,144,6.55251, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
180,-25847.8,-3850000.0,65.0,-397.658,435,500,123.27799999999999,1,65,8.65528,29139,89.9739,39.4654,20,71,139,6.41542, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
190,-26606.4,-3966640.0,59.1667,-449.686,447,500,130.718,1,65,8.716460000000001,32859,93.3061,43.4342,21,82,140,6.47576, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
200,-15588.0,-3583290.0,54.8333,-284.281,440,500,140.786,1,65,8.689969999999999,37893,74.3817,50.7625,42,85,150,6.5978, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
210,-13954.7,-2883430.0,66.0,-211.43400000000003,437,500,148.404,1,65,8.662460000000001,41702,74.8933,55.1848,48,72,148,6.589169999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
220,-15551.5,-3675010.0,59.0556,-263.337,450,500,155.39,1,65,8.74899,45195,75.3586,58.917,48,82,160,6.66343, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
230,-17334.6,-2883440.0,60.0,-288.91,447,500,161.884,1,65,8.72348,48442,84.88,63.816,56,79,154,6.646039999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
240,-28883.8,-3758320.0,62.277,-463.795,435,500,168.53599999999997,1,65,8.66333,51768,98.9632,69.35600000000001,54,101,148,6.65982, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
250,-16590.4,-3533310.0,62.6667,-264.741,448,500,176.27599999999998,1,65,8.74001,55638,110.211,72.8463,63,102,151,6.633380000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
260,-23484.3,-2549970.0,58.1667,-403.741,435,500,182.482,1,65,8.66132,58741,121.04299999999999,78.939,68,104,139,6.56715, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
270,-43256.9,-3849990.0,66.7852,-647.701,442,500,191.40200000000002,1,65,8.70479,63201,123.25,81.0671,59,99,154,6.651510000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
280,-61363.3,-3874980.0,56.9405,-1077.68,443,500,197.21400000000003,1,65,8.70006,66107,138.91,87.7386,65,144,181,6.90268, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
290,-20785.7,-2833450.0,59.3333,-350.32099999999997,429,500,203.358,1,65,8.62851,69179,137.377,89.7859,67,108,153,6.69365, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
300,-48297.8,-3708340.0,63.8333,-756.623,450,500,209.93400000000003,1,112,8.740789999999999,48967,143.737,64.1628,37,133,158,6.71598, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
310,-45200.6,-3958290.0,59.5,-759.675,447,500,215.606,1,112,8.720989999999999,51803,154.619,69.1252,61,91,146,6.49575, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
320,-45270.7,-3799960.0,56.9555,-794.8430000000001,439,500,220.562,1,112,8.68806,54281,140.72,71.7589,51,107,150,6.61678, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
330,-37369.7,-3475070.0,65.0123,-574.809,428,500,224.02200000000002,1,112,8.62462,56011,137.656,77.6456,69,98,153,6.6785, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
340,-41352.4,-4008300.0,58.8333,-702.8739999999999,453,500,231.118,1,112,8.76303,59559,159.57299999999998,82.5322,34,144,167,6.7408399999999995, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
350,-54966.8,-3699960.0,58.6667,-936.934,438,500,237.86,1,112,8.6865,62930,156.259,94.9439,84,130,155,6.7022, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
360,-34479.6,-3958310.0,58.3333,-591.0790000000001,452,500,242.396,1,112,8.75646,65198,162.611,100.434,86,128,156,6.67922, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
370,-38502.3,-3941640.0,63.8333,-603.17,434,500,249.94400000000002,1,112,8.65211,68972,178.53400000000002,105.352,87,136,150,6.58975, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
380,-36716.7,-3058280.0,57.8333,-634.871,431,500,254.12,1,112,8.635110000000001,71060,174.138,109.47399999999999,87,144,143,6.64795, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
390,-31406.9,-3999970.0,57.8333,-543.059,447,500,262.198,1,112,8.72597,75099,126.541,115.10600000000001,104,142,163,6.7442, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
400,-39648.8,-3058290.0,56.4167,-702.7860000000001,433,500,268.784,1,112,8.64358,78392,138.856,120.50299999999999,113,137,158,6.69977, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
410,-35433.3,-4008300.0,66.118,-535.909,441,500,272.74,1,112,8.701239999999999,80370,153.731,124.23200000000001,117,144,144,6.558269999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
420,-59333.9,-4066630.0,64.3518,-922.0239999999999,437,500,278.86400000000003,1,112,8.67002,83432,137.207,129.72,117,153,164,6.80961, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
430,-52504.3,-3941640.0,57.0,-921.1289999999999,449,500,284.498,1,112,8.74099,86249,137.54399999999998,133.211,55,276,158,6.631710000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
440,-3413670000.0,-1706820000000.0,60.0833,-56815600.0,429,500,291.81,1,181,8.63304,55405,130.666,83.5085,66,148,147,6.6471800000000005, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
450,-49536.4,-3533350.0,60.8711,-813.791,437,500,296.834,1,181,8.6785,57917,119.529,91.73,81,115,153,6.75862, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
460,-45194.6,-3774960.0,57.8333,-781.462,445,500,303.57599999999996,1,181,8.69768,61288,137.49200000000002,97.4543,86,126,170,6.82159, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
470,-53431.4,-3583290.0,61.5,-868.803,418,500,309.346,1,181,8.58051,64173,142.695,102.21600000000001,81,136,159,6.721769999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
480,-33138.7,-3749980.0,55.0,-602.5219999999999,434,500,315.67,1,181,8.64275,67335,148.234,106.412,73,161,151,6.743180000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
490,-65545.9,-3933310.0,62.3333,-1051.54,435,500,321.572,1,181,8.66157,70286,156.888,112.366,77,171,153,6.59824, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
500,-59568.6,-3796270.0,62.3333,-955.645,435,500,327.85400000000004,1,181,8.668989999999999,73427,164.75,113.199,86,132,165,6.74033, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
510,-48977.5,-3891660.0,68.5833,-714.132,436,500,334.35,1,181,8.67148,76675,164.08,123.256,118,134,164,6.795030000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
520,-56794.5,-3999960.0,61.5,-923.488,438,500,338.476,1,181,8.68295,78738,144.32299999999998,127.93299999999999,104,167,159,6.7141399999999996, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
530,-31561.6,-3941660.0,62.3333,-506.336,442,500,344.80400000000003,1,181,8.69875,81902,153.945,131.19899999999998,69,270,175,6.96247, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
540,-32499.5,-3716620.0,61.4735,-528.675,445,500,350.736,1,243,8.715810000000001,53868,148.033,82.0,75,164,181,6.94217, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
550,-46199.9,-3175060.0,62.3333,-741.175,450,500,356.35400000000004,1,243,8.7425,56677,147.726,87.1454,57,101,170,6.864960000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
560,-52404.0,-4008300.0,59.25,-884.456,434,500,363.038,1,243,8.65611,60019,156.871,90.1595,81,109,164,6.7690600000000005, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
570,-66181.6,-3824960.0,59.25,-1116.99,445,500,369.416,1,243,8.697239999999999,63208,173.74,97.0787,82,121,150,6.49161, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
580,-97218.6,-4062670.0,68.6667,-1415.81,433,500,376.01199999999994,1,243,8.6625,66506,180.345,101.991,65,183,166,6.83047, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
590,-62869.9,-4041640.0,55.5,-1132.79,448,500,382.6,1,243,8.72353,69800,178.22099999999998,106.751,68,185,161,6.747960000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
600,-35416.0,-3941640.0,65.3333,-542.082,437,500,389.48199999999997,1,243,8.67304,73241,181.06099999999998,111.56,103,128,164,6.8136, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
610,-48698.8,-4024960.0,65.5,-743.492,443,500,395.23800000000006,1,243,8.69495,76119,195.858,116.095,106,171,166,6.79448, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
620,-76991.8,-17287900.0,56.8333,-1354.69,450,500,401.61199999999997,1,243,8.74152,79306,209.00799999999998,121.95700000000001,113,141,165,6.794389999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
630,-58999.9,-4016640.0,65.25,-904.2130000000001,438,500,408.48199999999997,1,243,8.68373,82741,212.64700000000002,126.17299999999999,86,193,146,6.6310899999999995, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
640,-62664.7,-4041640.0,58.6667,-1068.15,442,500,414.954,1,243,8.69704,85977,224.82299999999998,130.874,79,213,163,6.74281, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
650,-71293.1,-4033290.0,64.5,-1105.32,441,500,421.504,1,243,8.697569999999999,89252,229.967,136.875,128,158,160,6.64261, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
660,-34859.6,-4008310.0,69.3333,-502.783,430,500,428.776,1,243,8.63133,92888,225.90599999999998,140.172,119,179,172,6.768489999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
670,-83245.6,-10259700.0,68.8333,-1209.38,443,500,434.944,1,243,8.704989999999999,95972,199.86599999999999,147.203,137,183,165,6.7048, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
680,-32577.7,-3566640.0,59.1667,-550.609,441,500,440.53,1,243,8.70079,98765,189.87599999999998,149.571,124,199,185,6.87605, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
690,-76672.5,-4080170.0,70.8333,-1082.43,434,500,446.528,1,243,8.66426,101764,164.852,155.55200000000002,127,209,192,7.10288, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
700,-35120.5,-3841670.0,66.0,-532.128,443,500,451.838,1,243,8.7063,104419,155.296,161.097,133,209,187,7.0784, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
710,-58530.6,-4008310.0,63.1667,-926.605,435,500,458.76599999999996,1,243,8.663,107883,201.898,166.278,99,280,170,6.927689999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
720,-62739.6,-4041630.0,66.8333,-938.747,430,500,464.36,1,243,8.64838,110680,173.795,171.872,160,189,174,6.94755, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
730,-75525.2,-4041630.0,60.3333,-1251.8,451,500,470.908,1,243,8.753969999999999,113954,203.857,176.703,156,219,183,6.88328, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
740,-79793.7,-3941620.0,67.1667,-1188.0,437,500,476.81199999999995,1,243,8.66675,116906,215.105,181.429,166,212,177,6.87805, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
750,-60351.6,-4073280.0,62.5,-965.6260000000001,431,500,483.11800000000005,1,243,8.640419999999999,120059,185.481,186.65400000000002,175,213,176,6.954969999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
760,-34769.1,-4058290.0,69.4355,-500.74,439,500,487.444,1,243,8.70001,122222,220.968,192.13099999999997,178,215,182,6.924860000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
770,-52460.6,-4066630.0,57.8333,-907.1,440,500,494.254,1,243,8.693439999999999,125627,260.26,196.794,174,239,184,6.968430000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
780,-43898.3,-4041760.0,54.8333,-800.576,443,500,499.156,1,243,8.70688,128078,210.697,201.41099999999997,191,224,179,6.9412899999999995, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
790,-51169.6,-3983290.0,62.25,-822.002,444,500,507.944,1,243,8.71475,132472,212.313,205.518,173,247,191,6.99834, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
800,-38738.8,-3999960.0,66.1667,-585.474,438,500,513.05,1,243,8.68079,135025,199.452,207.17700000000002,73,430,177,6.90503, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
810,-70949.8,-3958320.0,69.8333,-1015.99,448,500,519.29,1,376,8.72328,71645,190.928,114.27,78,132,198,7.16639, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
820,-74499.2,-4256380.0,62.3333,-1195.17,449,500,525.484,1,376,8.74152,74742,171.765,119.175,101,164,198,7.08153, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
830,-41586.5,-3991640.0,70.3333,-591.278,444,500,530.564,1,376,8.70001,77282,171.173,124.1,114,174,209,7.14687, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
840,-62916.8,-3941630.0,62.75,-1002.66,430,500,537.342,1,376,8.640260000000001,80671,180.532,128.9,111,166,208,7.20189, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
850,-60068.0,-3941680.0,58.0,-1035.66,449,500,543.842,1,376,8.736460000000001,83921,207.93099999999998,133.165,101,151,216,7.24879, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
860,-55539.9,-4067030.0,66.0833,-840.452,443,500,548.4680000000001,1,376,8.70748,86234,205.774,139.476,132,157,224,7.28177, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
870,-54851.9,-4041720.0,69.8333,-785.4689999999999,439,500,553.698,1,376,8.68275,88849,197.392,145.134,99,295,214,7.213260000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
880,-58042.2,-3941650.0,69.8333,-831.153,445,500,558.882,1,376,8.708260000000001,91441,192.225,148.785,78,305,194,7.0122, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
890,-41292.4,-4066630.0,66.2837,-622.965,456,500,565.112,1,376,8.761519999999999,94556,194.761,153.916,123,209,205,7.10195, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
900,-42097.3,-3941640.0,59.1667,-711.5039999999999,434,500,570.7040000000001,1,376,8.651530000000001,97352,199.58,158.154,142,200,212,7.278689999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
910,-23887.8,-3874970.0,57.3333,-416.647,428,500,576.06,1,376,8.632710000000001,100030,198.58,164.46900000000002,147,184,224,7.306489999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
920,-1.53171e+20,-7.65857e+22,63.25,-2.42168e+18,435,500,581.432,1,376,8.66189,102716,230.111,169.24200000000002,137,219,211,7.1698699999999995, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
930,-38365.2,-3608310.0,59.8333,-641.201,441,500,586.734,1,376,8.704260000000001,105367,238.825,174.446,163,234,201,7.0437199999999995, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
940,-39553.5,-3941620.0,64.4167,-614.025,434,500,589.654,1,376,8.66499,106827,241.99400000000003,177.46599999999998,160,202,206,7.184060000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
950,-38671.1,-3608380.0,61.1667,-632.225,431,500,593.9259999999999,1,376,8.6428,108963,207.757,183.39,133,347,194,7.0132, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
960,-43672.5,-6295180.0,59.3333,-736.053,435,500,602.2919999999999,1,376,8.65973,113146,259.358,187.706,170,238,193,7.06888, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
970,-57661.1,-3784370.0,62.8333,-917.683,433,500,609.124,1,376,8.638910000000001,116562,245.787,193.94099999999997,177,247,212,7.2074300000000004, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
980,-107367000.0,-53667500000.0,62.8333,-1708760.0,429,500,616.51,1,376,8.63679,120255,279.941,198.963,192,220,188,7.01775, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
990,-36552.2,-4058300.0,53.8333,-678.9889999999999,440,500,623.592,1,376,8.68524,123796,286.297,203.09,157,291,177,6.84333, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,10
0,40.9167,40.9167,40.9167,1.0,346,500,0.69,1,0,6.711,345,1.99422,0.0,0,0,8,0.581516, -nan,0,0, -nan,0,0, -nan,0,0,1,500,115,sharing,1
10,0.49916099999999997,-168.25,63.6481,0.00784251,426,500,7.524,1,0,8.56376,3762,11.1273,3.7777800000000004,1,10,25,3.41837, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
20,-13260.5,-4091630.0,54.2593,-244.391,424,500,13.794,1,1,8.576889999999999,6397,17.8628,6.9683,4,17,89,5.40574, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
30,-161.03,-83258.8,78.5,-2.05134,440,500,20.811999999999998,1,2,8.69895,9406,21.0651,11.8,8,28,162,6.82671, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
40,-8126.12,-2583290.0,79.5833,-102.10799999999999,432,500,28.124000000000002,1,2,8.64499,13062,35.0789,16.6544,10,31,202,7.22118, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
50,-704.916,-136060.0,81.1667,-8.68479,458,500,35.264,1,9,8.78454,13132,44.6529,15.0866,5,34,210,7.3643600000000005, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
60,-8395.42,-4091630.0,80.0,-104.943,429,500,42.958,1,10,8.64222,16479,56.3808,20.7057,15,33,227,7.45095, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
70,-8335.8,-2045810.0,79.1667,-105.294,442,500,49.528,1,10,8.691930000000001,19764,62.4903,25.0064,19,56,231,7.45352, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
80,-186016000.0,-93000000000.0,79.9167,-2327630.0,439,500,57.01,1,10,8.69948,23505,72.8688,30.6662,26,49,221,7.40895, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
90,-13261.6,-4091630.0,81.5,-162.719,433,500,63.618,1,10,8.64471,26809,71.6192,34.2566,17,72,240,7.5712399999999995, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
100,-42.7896,-33264.7,80.1667,-0.533758,448,500,69.766,1,10,8.729439999999999,29883,45.902,38.8769,31,81,250,7.581860000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
110,-6872.06,-2858290.0,81.0833,-84.7531,443,500,76.244,1,10,8.71299,33122,49.3446,44.4808,38,96,262,7.708939999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
120,-7825.39,-2791610.0,79.8333,-98.0216,438,500,83.16799999999999,1,47,8.68642,18084,51.6132,23.8365,20,45,268,7.778910000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
130,-1384.79,-408311.0,80.5,-17.2024,436,500,89.10799999999999,1,47,8.67646,21054,53.1057,28.1576,23,43,266,7.70565, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
140,-91.2411,-33333.0,81.0833,-1.1252799999999998,437,500,95.564,1,47,8.671,24282,63.7989,34.0282,21,73,275,7.7942800000000005, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
150,21.8492,-1078.83,83.0833,0.262979,446,500,102.02,1,47,8.711969999999999,27510,63.0488,38.5687,31,50,273,7.72483, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
160,-25831.7,-4091630.0,80.0833,-322.56,439,500,109.184,1,47,8.68695,31092,65.9566,44.3013,37,62,253,7.614269999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
170,-19733.6,-3874960.0,81.0833,-243.375,439,500,115.838,1,47,8.68597,34419,64.8811,49.1201,40,67,279,7.82142, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
180,-10051.3,-2674970.0,80.8333,-124.346,431,500,122.118,1,47,8.65601,37559,63.3089,53.0652,40,63,281,7.82989, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
190,-15653.1,-2966620.0,84.5236,-185.192,429,500,129.71,1,84,8.642999999999999,22855,70.7584,32.1809,28,46,273,7.76072, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
200,-18676.6,-4091630.0,81.6667,-228.692,451,500,135.96,1,84,8.75352,25980,78.0673,36.637,30,62,272,7.76859, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
210,-32508.4,-4091630.0,81.9167,-396.847,442,500,141.474,1,84,8.70006,28737,84.2907,41.8231,33,75,280,7.810060000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
220,-15080.1,-2549950.0,81.1667,-185.792,446,500,148.046,1,84,8.72328,32023,76.0453,46.206,41,62,294,7.85123, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
230,-43108.7,-3583290.0,83.25,-517.822,439,500,156.11,1,90,8.67928,33055,72.3023,43.3222,38,53,292,7.8453100000000004, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
240,-16496.5,-2549960.0,82.1667,-200.769,446,500,163.504,1,90,8.73201,36752,78.0499,47.3031,43,63,280,7.77163, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
250,-27607.7,-4058290.0,79.5,-347.26599999999996,443,500,170.62400000000002,1,90,8.71148,40312,92.9264,52.5768,46,72,285,7.7896399999999995, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
260,-22748.1,-2791640.0,80.5833,-282.293,455,500,177.528,1,90,8.76026,43764,108.367,56.3304,49,83,290,7.86026, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
270,-31866.7,-3616700.0,81.4167,-391.403,441,500,185.378,1,90,8.69699,47689,121.354,62.3042,55,89,275,7.73808, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
280,-20310.9,-2608280.0,79.6667,-254.949,432,500,192.782,1,90,8.64977,51391,109.307,65.6434,54,104,284,7.7819199999999995, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
290,-46757.8,-4066630.0,82.75,-565.049,447,500,200.03799999999998,1,90,8.72997,55019,128.875,69.9627,60,83,277,7.73872, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
300,-41367.2,-4058290.0,80.8333,-511.759,437,500,205.888,1,90,8.67251,57944,134.441,73.7941,63,90,267,7.60657, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
310,-37483.2,-3399960.0,79.9167,-469.028,439,500,213.988,1,90,8.67553,61994,131.895,82.5589,73,104,280,7.784330000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
320,-47686.4,-4058290.0,80.8333,-589.935,450,500,219.832,1,90,8.744010000000001,64916,123.581,87.9787,75,125,276,7.764530000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
330,-31206.8,-4058290.0,81.0,-385.269,441,500,225.172,1,90,8.70079,67586,134.648,93.6187,88,111,290,7.87246, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
340,-40513.4,-4091630.0,80.1667,-505.365,438,500,231.602,1,90,8.67528,70801,127.35,98.1266,93,121,277,7.789689999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
350,-41144.1,-4066630.0,80.6667,-510.051,451,500,235.636,1,128,8.73679,53818,107.446,76.0268,72,88,289,7.793760000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
360,-33824.7,-4058290.0,84.0833,-402.276,459,500,242.218,1,128,8.78952,57109,59.4097,79.6186,70,104,319,8.032589999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
370,-38405.2,-4091630.0,80.4167,-477.57800000000003,442,500,250.50799999999998,1,128,8.69246,61254,73.6879,84.3969,67,116,288,7.81906, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
380,-22592.1,-1566660.0,79.8333,-282.99,442,500,258.518,1,194,8.692910000000001,32259,63.0655,42.1831,37,78,288,7.8173699999999995, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
390,-45944.3,-3566630.0,80.1667,-573.11,444,500,266.464,1,194,8.71377,36232,59.2449,47.5951,38,91,283,7.8055, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
400,-45556.8,-4058290.0,79.8333,-570.649,451,500,273.664,1,194,8.74748,39832,60.0045,50.8604,45,78,289,7.85105, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
410,-41220.1,-4091630.0,80.1667,-514.18,442,500,280.592,1,236,8.7103,22296,57.872,25.6714,21,45,279,7.80875, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
420,-46422.3,-3225070.0,81.25,-571.351,439,500,287.856,1,236,8.67533,25928,68.5169,28.8724,23,64,282,7.7497300000000005, -nan,0,0, -nan,0,0, -nan,0,0,500,500,115,sharing,1
